equipment_unit_id,site_id,equipment_category,serial_number,installed_date
EQ-02190,ST-0323,control_panel,SN-CON-91722,2010-07-27
EQ-02191,ST-0323,control_panel,SN-CON-77560,2014-12-24
EQ-02192,ST-0323,storage_tank,SN-STO-31111,2008-10-27
EQ-02193,ST-0324,hvac_unit,SN-HVA-72992,2014-12-01
EQ-02194,ST-0324,furnace,SN-FUR-70782,2017-07-18
EQ-02195,ST-0324,chiller,SN-CHI-19132,2014-10-13
EQ-02196,ST-0324,furnace,SN-FUR-79489,2009-07-15
EQ-02197,ST-0324,control_panel,SN-CON-18577,2018-04-22
EQ-02198,ST-0324,switchgear,SN-SWI-10358,2018-12-13
EQ-02199,ST-0324,chiller,SN-CHI-73772,2015-09-14
EQ-02200,ST-0325,switchgear,SN-SWI-54272,2018-08-11
EQ-02201,ST-0325,furnace,SN-FUR-82420,2018-04-09
EQ-02202,ST-0325,boiler,SN-BOI-66128,2006-05-11
EQ-02203,ST-0325,control_panel,SN-CON-93530,2005-04-19
EQ-02204,ST-0325,switchgear,SN-SWI-57191,2005-11-04
EQ-02205,ST-0325,compressor,SN-COM-40598,2016-12-11
EQ-02206,ST-0325,compressor,SN-COM-75106,2007-03-08
EQ-02207,ST-0325,boiler,SN-BOI-97638,2014-04-06
EQ-02208,ST-0326,conveyor_system,SN-CON-64456,2009-01-16
EQ-02209,ST-0326,chiller,SN-CHI-84792,2010-06-01
EQ-02210,ST-0326,storage_tank,SN-STO-45332,2013-08-14
EQ-02211,ST-0326,switchgear,SN-SWI-56100,2005-08-20
EQ-02212,ST-0326,control_panel,SN-CON-56900,2005-04-20
EQ-02213,ST-0326,furnace,SN-FUR-78304,2011-01-06
EQ-02214,ST-0326,industrial_pump,SN-IND-87406,2015-09-24
EQ-02215,ST-0326,switchgear,SN-SWI-89928,2010-06-19
EQ-02216,ST-0327,compressor,SN-COM-85376,2007-05-14
EQ-02217,ST-0327,hvac_unit,SN-HVA-10795,2013-12-28
EQ-02218,ST-0327,compressor,SN-COM-61539,2015-04-23
EQ-02219,ST-0328,industrial_pump,SN-IND-37126,2007-06-28
EQ-02220,ST-0328,industrial_pump,SN-IND-31350,2018-04-12
EQ-02221,ST-0328,chiller,SN-CHI-61308,2013-03-05
EQ-02222,ST-0328,compressor,SN-COM-56284,2017-06-13
EQ-02223,ST-0329,conveyor_system,SN-CON-41921,2014-06-16
EQ-02224,ST-0329,furnace,SN-FUR-10982,2012-03-25
EQ-02225,ST-0329,furnace,SN-FUR-95798,2010-06-19
EQ-02226,ST-0329,furnace,SN-FUR-99136,2017-11-06
EQ-02227,ST-0329,conveyor_system,SN-CON-85608,2012-02-16
EQ-02228,ST-0329,industrial_pump,SN-IND-19574,2015-09-07
EQ-02229,ST-0329,hvac_unit,SN-HVA-17577,2017-09-03
EQ-02230,ST-0329,storage_tank,SN-STO-19599,2005-12-15
EQ-02231,ST-0329,chiller,SN-CHI-79237,2015-07-07
EQ-02232,ST-0329,storage_tank,SN-STO-50719,2015-06-04
EQ-02233,ST-0330,compressor,SN-COM-93761,2010-05-08
EQ-02234,ST-0330,chiller,SN-CHI-12990,2010-06-12
EQ-02235,ST-0330,boiler,SN-BOI-67728,2016-01-19
EQ-02236,ST-0330,boiler,SN-BOI-16601,2007-04-28
EQ-02237,ST-0330,conveyor_system,SN-CON-53686,2005-03-06
EQ-02238,ST-0330,switchgear,SN-SWI-72123,2008-12-17
EQ-02239,ST-0331,compressor,SN-COM-39223,2010-09-13
EQ-02240,ST-0331,industrial_pump,SN-IND-43405,2009-12-19
EQ-02241,ST-0331,furnace,SN-FUR-33994,2007-12-20
EQ-02242,ST-0331,storage_tank,SN-STO-75572,2013-10-22
EQ-02243,ST-0331,industrial_pump,SN-IND-62260,2005-07-27
EQ-02244,ST-0331,furnace,SN-FUR-78153,2013-01-12
EQ-02245,ST-0331,hvac_unit,SN-HVA-29067,2018-12-09
EQ-02246,ST-0331,control_panel,SN-CON-65304,2005-09-04
EQ-02247,ST-0331,furnace,SN-FUR-61072,2013-12-20
EQ-02248,ST-0331,industrial_pump,SN-IND-33022,2005-12-19
EQ-02249,ST-0331,hvac_unit,SN-HVA-49413,2008-07-07
EQ-02250,ST-0332,switchgear,SN-SWI-14604,2016-07-01
EQ-02251,ST-0332,boiler,SN-BOI-38574,2011-02-23
EQ-02252,ST-0332,industrial_pump,SN-IND-62139,2017-12-20
EQ-02253,ST-0332,boiler,SN-BOI-59952,2010-12-14
EQ-02254,ST-0332,compressor,SN-COM-58528,2017-10-11
EQ-02255,ST-0332,switchgear,SN-SWI-51324,2005-03-14
EQ-02256,ST-0332,boiler,SN-BOI-62195,2009-01-15
EQ-02257,ST-0332,chiller,SN-CHI-88367,2016-12-11
EQ-02258,ST-0332,compressor,SN-COM-73108,2009-06-16
EQ-02259,ST-0332,furnace,SN-FUR-68709,2012-11-01
EQ-02260,ST-0332,industrial_pump,SN-IND-46030,2005-05-22
EQ-02261,ST-0333,compressor,SN-COM-45420,2007-06-10
EQ-02262,ST-0333,hvac_unit,SN-HVA-96788,2017-04-14
EQ-02263,ST-0333,storage_tank,SN-STO-89648,2005-03-27
EQ-02264,ST-0333,control_panel,SN-CON-18453,2010-03-11
EQ-02265,ST-0333,hvac_unit,SN-HVA-91469,2012-01-07
EQ-02266,ST-0333,compressor,SN-COM-20191,2005-12-23
EQ-02267,ST-0334,conveyor_system,SN-CON-99556,2017-05-26
EQ-02268,ST-0334,hvac_unit,SN-HVA-64565,2011-02-08
EQ-02269,ST-0334,storage_tank,SN-STO-22092,2007-12-21
EQ-02270,ST-0334,chiller,SN-CHI-64772,2013-06-06
EQ-02271,ST-0334,storage_tank,SN-STO-57587,2005-08-17
EQ-02272,ST-0334,industrial_pump,SN-IND-71759,2014-08-22
EQ-02273,ST-0334,hvac_unit,SN-HVA-61541,2008-11-16
EQ-02274,ST-0335,storage_tank,SN-STO-63242,2017-10-04
EQ-02275,ST-0335,compressor,SN-COM-76381,2007-07-27
EQ-02276,ST-0336,hvac_unit,SN-HVA-45458,2008-11-26
EQ-02277,ST-0336,control_panel,SN-CON-23854,2005-03-20
EQ-02278,ST-0336,chiller,SN-CHI-23399,2005-05-18
EQ-02279,ST-0336,control_panel,SN-CON-24085,2005-09-14
EQ-02280,ST-0337,control_panel,SN-CON-25377,2006-11-23
EQ-02281,ST-0337,hvac_unit,SN-HVA-54454,2006-02-15
EQ-02282,ST-0338,chiller,SN-CHI-78086,2008-09-05
EQ-02283,ST-0338,storage_tank,SN-STO-56526,2007-12-05
EQ-02284,ST-0338,chiller,SN-CHI-24828,2005-10-13
EQ-02285,ST-0338,boiler,SN-BOI-67763,2005-10-22
EQ-02286,ST-0338,industrial_pump,SN-IND-77395,2011-08-01
EQ-02287,ST-0338,chiller,SN-CHI-64084,2015-03-27
EQ-02288,ST-0338,switchgear,SN-SWI-67429,2007-05-07
EQ-02289,ST-0338,conveyor_system,SN-CON-97436,2013-10-24
EQ-02290,ST-0338,control_panel,SN-CON-27553,2009-06-13
EQ-02291,ST-0339,chiller,SN-CHI-50043,2015-01-20
EQ-02292,ST-0339,control_panel,SN-CON-24595,2014-04-04
EQ-02293,ST-0339,industrial_pump,SN-IND-64014,2017-05-06
EQ-02294,ST-0339,furnace,SN-FUR-47525,2007-11-18
EQ-02295,ST-0339,compressor,SN-COM-63998,2012-08-26
EQ-02296,ST-0339,hvac_unit,SN-HVA-23836,2012-05-21
EQ-02297,ST-0339,furnace,SN-FUR-40961,2018-04-28
EQ-02298,ST-0339,chiller,SN-CHI-80608,2016-01-01
EQ-02299,ST-0339,hvac_unit,SN-HVA-85176,2005-08-19
EQ-02300,ST-0339,boiler,SN-BOI-38820,2016-08-27
EQ-02301,ST-0340,industrial_pump,SN-IND-94030,2005-12-17
EQ-02302,ST-0340,hvac_unit,SN-HVA-91953,2007-09-04
EQ-02303,ST-0340,storage_tank,SN-STO-60210,2013-01-22
EQ-02304,ST-0340,industrial_pump,SN-IND-60848,2016-02-10
EQ-02305,ST-0340,conveyor_system,SN-CON-41879,2014-06-26
EQ-02306,ST-0340,hvac_unit,SN-HVA-12277,2018-05-15
EQ-02307,ST-0340,conveyor_system,SN-CON-56937,2013-05-02
EQ-02308,ST-0341,control_panel,SN-CON-42134,2014-09-10
EQ-02309,ST-0341,conveyor_system,SN-CON-16579,2015-06-09
EQ-02310,ST-0341,boiler,SN-BOI-43109,2017-05-16
EQ-02311,ST-0342,conveyor_system,SN-CON-69903,2014-03-03
EQ-02312,ST-0342,conveyor_system,SN-CON-81560,2012-03-05
EQ-02313,ST-0343,chiller,SN-CHI-50636,2014-11-05
EQ-02314,ST-0343,boiler,SN-BOI-58049,2016-12-07
EQ-02315,ST-0343,control_panel,SN-CON-71020,2006-07-13
EQ-02316,ST-0343,hvac_unit,SN-HVA-48250,2007-06-27
EQ-02317,ST-0344,boiler,SN-BOI-78196,2017-02-26
EQ-02318,ST-0344,boiler,SN-BOI-58435,2015-09-24
EQ-02319,ST-0344,conveyor_system,SN-CON-40704,2005-05-23
EQ-02320,ST-0344,storage_tank,SN-STO-93624,2014-08-17
EQ-02321,ST-0344,switchgear,SN-SWI-92247,2016-07-01
EQ-02322,ST-0344,boiler,SN-BOI-66408,2005-05-24
EQ-02323,ST-0344,storage_tank,SN-STO-81052,2014-03-21
EQ-02324,ST-0345,furnace,SN-FUR-59506,2013-12-23
EQ-02325,ST-0345,control_panel,SN-CON-37141,2005-05-18
EQ-02326,ST-0345,storage_tank,SN-STO-27196,2006-06-17
EQ-02327,ST-0345,control_panel,SN-CON-65835,2006-04-20
EQ-02328,ST-0345,storage_tank,SN-STO-18454,2011-06-24
EQ-02329,ST-0345,control_panel,SN-CON-93649,2007-11-18
EQ-02330,ST-0345,industrial_pump,SN-IND-32029,2016-03-20
EQ-02331,ST-0346,conveyor_system,SN-CON-94934,2017-04-13
EQ-02332,ST-0346,conveyor_system,SN-CON-13455,2014-06-14
EQ-02333,ST-0346,switchgear,SN-SWI-30204,2017-05-08
EQ-02334,ST-0346,conveyor_system,SN-CON-44673,2018-03-04
EQ-02335,ST-0346,chiller,SN-CHI-48686,2018-07-04
EQ-02336,ST-0347,control_panel,SN-CON-98638,2015-05-04
EQ-02337,ST-0347,furnace,SN-FUR-70332,2006-12-11
EQ-02338,ST-0347,compressor,SN-COM-29970,2010-03-13
EQ-02339,ST-0347,furnace,SN-FUR-93161,2011-03-09
EQ-02340,ST-0347,storage_tank,SN-STO-55027,2005-05-21
EQ-02341,ST-0347,conveyor_system,SN-CON-29167,2014-05-17
EQ-02342,ST-0347,boiler,SN-BOI-46784,2015-01-03
EQ-02343,ST-0347,control_panel,SN-CON-28061,2007-11-21
EQ-02344,ST-0347,boiler,SN-BOI-79011,2012-08-25
EQ-02345,ST-0348,conveyor_system,SN-CON-13675,2013-06-09
EQ-02346,ST-0348,chiller,SN-CHI-57666,2014-08-10
EQ-02347,ST-0348,conveyor_system,SN-CON-17034,2012-05-16
EQ-02348,ST-0348,compressor,SN-COM-17242,2015-08-28
EQ-02349,ST-0348,control_panel,SN-CON-58803,2010-02-04
EQ-02350,ST-0348,industrial_pump,SN-IND-73525,2005-07-27
EQ-02351,ST-0348,hvac_unit,SN-HVA-72795,2008-09-26
EQ-02352,ST-0349,chiller,SN-CHI-31092,2007-12-26
EQ-02353,ST-0349,control_panel,SN-CON-36707,2016-05-03
EQ-02354,ST-0350,storage_tank,SN-STO-24977,2006-10-25
EQ-02355,ST-0350,chiller,SN-CHI-16715,2010-04-16
EQ-02356,ST-0350,chiller,SN-CHI-10037,2018-08-25
EQ-02357,ST-0350,furnace,SN-FUR-40619,2013-02-26
EQ-02358,ST-0351,furnace,SN-FUR-88159,2005-12-24
EQ-02359,ST-0351,hvac_unit,SN-HVA-67508,2012-01-20
EQ-02360,ST-0352,industrial_pump,SN-IND-93412,2007-04-28
EQ-02361,ST-0352,boiler,SN-BOI-65903,2009-07-07
EQ-02362,ST-0352,control_panel,SN-CON-88070,2007-01-19
EQ-02363,ST-0352,conveyor_system,SN-CON-45448,2014-06-02
EQ-02364,ST-0352,conveyor_system,SN-CON-57673,2013-03-12
EQ-02365,ST-0352,industrial_pump,SN-IND-49985,2006-06-15
EQ-02366,ST-0352,storage_tank,SN-STO-10307,2010-12-03
EQ-02367,ST-0352,control_panel,SN-CON-64010,2010-01-24
EQ-02368,ST-0352,hvac_unit,SN-HVA-15763,2016-04-06
EQ-02369,ST-0352,switchgear,SN-SWI-56858,2012-01-05
EQ-02370,ST-0352,storage_tank,SN-STO-97490,2014-05-24
EQ-02371,ST-0353,storage_tank,SN-STO-69211,2009-06-15
EQ-02372,ST-0353,boiler,SN-BOI-96927,2017-12-28
EQ-02373,ST-0353,control_panel,SN-CON-29878,2010-01-20
EQ-02374,ST-0353,chiller,SN-CHI-16575,2017-11-04
EQ-02375,ST-0353,conveyor_system,SN-CON-23443,2007-11-12
EQ-02376,ST-0353,compressor,SN-COM-91234,2011-12-19
EQ-02377,ST-0353,control_panel,SN-CON-71002,2017-04-27
EQ-02378,ST-0353,conveyor_system,SN-CON-59536,2007-09-28
EQ-02379,ST-0353,hvac_unit,SN-HVA-74126,2016-02-08
EQ-02380,ST-0353,furnace,SN-FUR-43134,2008-06-16
EQ-02381,ST-0354,furnace,SN-FUR-95290,2010-06-03
EQ-02382,ST-0354,conveyor_system,SN-CON-46976,2011-09-23
EQ-02383,ST-0355,control_panel,SN-CON-95575,2009-06-07
EQ-02384,ST-0355,switchgear,SN-SWI-54379,2010-03-06
EQ-02385,ST-0355,compressor,SN-COM-46578,2016-09-05
EQ-02386,ST-0355,conveyor_system,SN-CON-25469,2010-05-05
EQ-02387,ST-0355,boiler,SN-BOI-49338,2015-10-06
EQ-02388,ST-0355,compressor,SN-COM-92548,2006-04-17
EQ-02389,ST-0355,compressor,SN-COM-81345,2013-08-06
EQ-02390,ST-0355,chiller,SN-CHI-12374,2016-10-07
EQ-02391,ST-0355,control_panel,SN-CON-45335,2012-02-27
EQ-02392,ST-0355,compressor,SN-COM-97720,2005-06-24
EQ-02393,ST-0355,boiler,SN-BOI-28035,2011-05-19
EQ-02394,ST-0355,compressor,SN-COM-52104,2007-10-24
EQ-02395,ST-0356,switchgear,SN-SWI-50126,2018-12-13
EQ-02396,ST-0356,storage_tank,SN-STO-60239,2006-08-26
EQ-02397,ST-0356,compressor,SN-COM-74853,2011-04-10
EQ-02398,ST-0356,compressor,SN-COM-18146,2011-11-10
EQ-02399,ST-0356,switchgear,SN-SWI-51602,2007-09-15
EQ-02400,ST-0356,furnace,SN-FUR-62827,2005-03-14
EQ-02401,ST-0356,conveyor_system,SN-CON-54534,2014-06-03
EQ-02402,ST-0356,chiller,SN-CHI-50067,2018-10-10
EQ-02403,ST-0357,conveyor_system,SN-CON-74722,2005-10-22
EQ-02404,ST-0357,control_panel,SN-CON-33095,2016-11-15
EQ-02405,ST-0357,chiller,SN-CHI-17566,2016-04-25
EQ-02406,ST-0357,control_panel,SN-CON-91626,2005-10-18
EQ-02407,ST-0357,switchgear,SN-SWI-29929,2006-06-18
EQ-02408,ST-0357,boiler,SN-BOI-35072,2014-07-05
EQ-02409,ST-0357,switchgear,SN-SWI-84934,2009-05-16
EQ-02410,ST-0357,storage_tank,SN-STO-77774,2011-03-19
EQ-02411,ST-0357,chiller,SN-CHI-40607,2008-01-02
EQ-02412,ST-0357,compressor,SN-COM-90296,2017-08-01
EQ-02413,ST-0357,furnace,SN-FUR-88832,2014-07-11
EQ-02414,ST-0357,control_panel,SN-CON-71621,2006-06-18
EQ-02415,ST-0358,furnace,SN-FUR-82497,2008-04-03
EQ-02416,ST-0358,chiller,SN-CHI-91626,2017-12-01
EQ-02417,ST-0358,compressor,SN-COM-24131,2013-06-13
EQ-02418,ST-0358,hvac_unit,SN-HVA-83959,2015-09-19
EQ-02419,ST-0358,conveyor_system,SN-CON-50875,2007-01-10
EQ-02420,ST-0358,switchgear,SN-SWI-23771,2009-01-14
EQ-02421,ST-0358,conveyor_system,SN-CON-37122,2018-01-17
EQ-02422,ST-0358,storage_tank,SN-STO-13605,2010-10-18
EQ-02423,ST-0358,control_panel,SN-CON-83933,2009-05-11
EQ-02424,ST-0358,boiler,SN-BOI-60913,2011-08-14
EQ-02425,ST-0359,switchgear,SN-SWI-63997,2018-12-17
EQ-02426,ST-0359,storage_tank,SN-STO-30382,2015-05-13
EQ-02427,ST-0359,boiler,SN-BOI-22544,2009-03-15
EQ-02428,ST-0359,furnace,SN-FUR-50436,2017-12-22
EQ-02429,ST-0360,industrial_pump,SN-IND-93353,2015-09-20
EQ-02430,ST-0360,hvac_unit,SN-HVA-15200,2013-11-22
EQ-02431,ST-0360,boiler,SN-BOI-63079,2010-10-21
EQ-02432,ST-0360,switchgear,SN-SWI-51984,2005-07-22
EQ-02433,ST-0361,hvac_unit,SN-HVA-47490,2010-03-28
EQ-02434,ST-0361,control_panel,SN-CON-16583,2007-11-24
EQ-02435,ST-0361,furnace,SN-FUR-60562,2014-02-19
EQ-02436,ST-0361,conveyor_system,SN-CON-10836,2014-06-05
EQ-02437,ST-0361,furnace,SN-FUR-63799,2017-07-28
EQ-02438,ST-0361,furnace,SN-FUR-23522,2017-04-04
EQ-02439,ST-0361,boiler,SN-BOI-99591,2005-08-23
EQ-02440,ST-0361,industrial_pump,SN-IND-27069,2014-07-04
EQ-02441,ST-0361,control_panel,SN-CON-85893,2011-03-16
EQ-02442,ST-0361,hvac_unit,SN-HVA-52467,2008-06-05
EQ-02443,ST-0361,switchgear,SN-SWI-96937,2005-02-21
EQ-02444,ST-0361,conveyor_system,SN-CON-86640,2012-05-16
EQ-02445,ST-0362,hvac_unit,SN-HVA-75517,2011-03-03
EQ-02446,ST-0362,conveyor_system,SN-CON-36122,2008-09-18
EQ-02447,ST-0362,compressor,SN-COM-65440,2006-08-27
EQ-02448,ST-0362,industrial_pump,SN-IND-57336,2010-11-15
EQ-02449,ST-0362,hvac_unit,SN-HVA-44061,2016-09-16
EQ-02450,ST-0362,industrial_pump,SN-IND-79439,2006-11-18
EQ-02451,ST-0362,control_panel,SN-CON-17115,2005-06-13
EQ-02452,ST-0362,storage_tank,SN-STO-47052,2009-11-26
EQ-02453,ST-0362,storage_tank,SN-STO-65020,2010-07-25
EQ-02454,ST-0363,chiller,SN-CHI-65251,2018-09-28
EQ-02455,ST-0363,conveyor_system,SN-CON-29008,2012-01-26
EQ-02456,ST-0363,boiler,SN-BOI-94442,2009-12-21
EQ-02457,ST-0363,chiller,SN-CHI-38258,2013-10-18
EQ-02458,ST-0363,chiller,SN-CHI-98720,2007-01-28
EQ-02459,ST-0363,control_panel,SN-CON-92499,2006-06-09
EQ-02460,ST-0363,conveyor_system,SN-CON-45487,2014-05-11
EQ-02461,ST-0364,storage_tank,SN-STO-37179,2011-07-12
EQ-02462,ST-0364,compressor,SN-COM-62675,2018-12-27
EQ-02463,ST-0364,boiler,SN-BOI-74354,2008-03-15
EQ-02464,ST-0364,control_panel,SN-CON-51191,2016-05-19
EQ-02465,ST-0364,furnace,SN-FUR-84359,2014-01-02
EQ-02466,ST-0365,compressor,SN-COM-39825,2010-03-23
EQ-02467,ST-0365,hvac_unit,SN-HVA-47056,2006-10-24
EQ-02468,ST-0365,conveyor_system,SN-CON-70376,2015-04-07
EQ-02469,ST-0365,compressor,SN-COM-13146,2005-12-28
EQ-02470,ST-0365,conveyor_system,SN-CON-25652,2016-06-07
EQ-02471,ST-0365,control_panel,SN-CON-15242,2016-05-10
EQ-02472,ST-0365,switchgear,SN-SWI-97655,2006-12-27
EQ-02473,ST-0365,boiler,SN-BOI-17281,2014-03-12
EQ-02474,ST-0366,conveyor_system,SN-CON-20720,2011-11-23
EQ-02475,ST-0366,hvac_unit,SN-HVA-81931,2013-01-26
EQ-02476,ST-0366,chiller,SN-CHI-44803,2014-05-28
EQ-02477,ST-0366,chiller,SN-CHI-53278,2013-09-22
EQ-02478,ST-0366,switchgear,SN-SWI-29120,2018-02-14
EQ-02479,ST-0367,storage_tank,SN-STO-90434,2006-03-23
EQ-02480,ST-0367,conveyor_system,SN-CON-66819,2011-08-14
EQ-02481,ST-0367,industrial_pump,SN-IND-85630,2016-03-25
EQ-02482,ST-0367,chiller,SN-CHI-13921,2009-01-07
EQ-02483,ST-0367,chiller,SN-CHI-50830,2009-03-23
EQ-02484,ST-0367,hvac_unit,SN-HVA-91374,2009-08-06
EQ-02485,ST-0368,industrial_pump,SN-IND-66417,2008-02-21
EQ-02486,ST-0368,industrial_pump,SN-IND-31771,2007-09-05
EQ-02487,ST-0368,furnace,SN-FUR-81596,2005-05-13
EQ-02488,ST-0368,chiller,SN-CHI-25676,2013-06-15
EQ-02489,ST-0368,compressor,SN-COM-17704,2011-05-01
EQ-02490,ST-0368,compressor,SN-COM-40209,2013-08-27
EQ-02491,ST-0368,compressor,SN-COM-85757,2007-07-12
EQ-02492,ST-0369,boiler,SN-BOI-30316,2012-04-09
EQ-02493,ST-0369,chiller,SN-CHI-45597,2005-07-25
EQ-02494,ST-0370,storage_tank,SN-STO-14071,2005-04-27
EQ-02495,ST-0370,control_panel,SN-CON-83972,2011-01-10
EQ-02496,ST-0370,storage_tank,SN-STO-26967,2007-09-18
EQ-02497,ST-0370,storage_tank,SN-STO-79106,2005-11-12
EQ-02498,ST-0370,hvac_unit,SN-HVA-56896,2015-03-09
EQ-02499,ST-0371,conveyor_system,SN-CON-60606,2015-04-26
EQ-02500,ST-0371,storage_tank,SN-STO-80705,2008-03-26
EQ-02501,ST-0372,control_panel,SN-CON-63145,2008-09-24
EQ-02502,ST-0372,furnace,SN-FUR-60807,2012-10-28
EQ-02503,ST-0372,hvac_unit,SN-HVA-83572,2016-10-17
EQ-02504,ST-0372,hvac_unit,SN-HVA-89938,2017-09-01
EQ-02505,ST-0372,storage_tank,SN-STO-39973,2016-05-14
EQ-02506,ST-0372,control_panel,SN-CON-89839,2010-10-25
EQ-02507,ST-0372,industrial_pump,SN-IND-81187,2015-05-25
EQ-02508,ST-0372,compressor,SN-COM-39613,2011-11-08
EQ-02509,ST-0372,storage_tank,SN-STO-71267,2009-02-18
EQ-02510,ST-0373,switchgear,SN-SWI-16762,2007-10-26
EQ-02511,ST-0373,compressor,SN-COM-37726,2013-05-06
EQ-02512,ST-0373,industrial_pump,SN-IND-18634,2008-04-23
EQ-02513,ST-0373,storage_tank,SN-STO-73419,2005-04-08
EQ-02514,ST-0373,furnace,SN-FUR-46517,2006-03-14
EQ-02515,ST-0373,compressor,SN-COM-98875,2018-12-06
EQ-02516,ST-0374,switchgear,SN-SWI-50536,2011-10-02
EQ-02517,ST-0374,switchgear,SN-SWI-42983,2010-11-09
EQ-02518,ST-0375,boiler,SN-BOI-13367,2017-07-20
EQ-02519,ST-0375,compressor,SN-COM-60802,2009-12-23
EQ-02520,ST-0375,compressor,SN-COM-33329,2013-11-11
EQ-02521,ST-0376,boiler,SN-BOI-75121,2011-07-01
EQ-02522,ST-0376,storage_tank,SN-STO-77976,2010-04-10
EQ-02523,ST-0376,compressor,SN-COM-17510,2017-05-03
EQ-02524,ST-0376,conveyor_system,SN-CON-28662,2011-03-10
EQ-02525,ST-0376,compressor,SN-COM-34161,2007-10-08
EQ-02526,ST-0376,chiller,SN-CHI-60340,2016-12-02
EQ-02527,ST-0376,conveyor_system,SN-CON-43849,2007-07-09
EQ-02528,ST-0377,boiler,SN-BOI-91974,2008-09-03
EQ-02529,ST-0377,switchgear,SN-SWI-37223,2010-07-08
EQ-02530,ST-0377,boiler,SN-BOI-35263,2011-05-09
EQ-02531,ST-0377,conveyor_system,SN-CON-34300,2005-10-09
EQ-02532,ST-0377,control_panel,SN-CON-58019,2007-09-22
EQ-02533,ST-0377,hvac_unit,SN-HVA-31017,2011-09-06
EQ-02534,ST-0377,storage_tank,SN-STO-47176,2015-06-27
EQ-02535,ST-0377,furnace,SN-FUR-68401,2018-03-17
EQ-02536,ST-0378,conveyor_system,SN-CON-92372,2011-12-02
EQ-02537,ST-0378,switchgear,SN-SWI-80435,2014-10-05
EQ-02538,ST-0378,control_panel,SN-CON-56164,2008-10-25
EQ-02539,ST-0378,furnace,SN-FUR-49879,2005-06-03
EQ-02540,ST-0378,industrial_pump,SN-IND-77920,2010-08-06
EQ-02541,ST-0378,hvac_unit,SN-HVA-13647,2014-04-01
EQ-02542,ST-0378,boiler,SN-BOI-86270,2007-02-27
EQ-02543,ST-0378,boiler,SN-BOI-45662,2008-08-12
EQ-02544,ST-0379,industrial_pump,SN-IND-89589,2010-02-05
EQ-02545,ST-0379,conveyor_system,SN-CON-31071,2011-03-20
EQ-02546,ST-0379,boiler,SN-BOI-54865,2013-08-26
EQ-02547,ST-0380,boiler,SN-BOI-17290,2008-12-18
EQ-02548,ST-0380,conveyor_system,SN-CON-17878,2006-04-11
EQ-02549,ST-0380,storage_tank,SN-STO-17590,2005-07-12
EQ-02550,ST-0380,compressor,SN-COM-71582,2018-04-18
EQ-02551,ST-0380,switchgear,SN-SWI-95118,2012-07-02
EQ-02552,ST-0380,storage_tank,SN-STO-64306,2013-04-24
EQ-02553,ST-0381,storage_tank,SN-STO-55479,2011-04-06
EQ-02554,ST-0381,switchgear,SN-SWI-48087,2006-04-11
EQ-02555,ST-0381,control_panel,SN-CON-55856,2018-05-21
EQ-02556,ST-0381,control_panel,SN-CON-58562,2011-08-03
EQ-02557,ST-0381,compressor,SN-COM-32261,2017-01-06
EQ-02558,ST-0381,compressor,SN-COM-18444,2006-11-07
EQ-02559,ST-0382,hvac_unit,SN-HVA-41862,2009-10-14
EQ-02560,ST-0382,control_panel,SN-CON-85410,2014-04-24
EQ-02561,ST-0382,furnace,SN-FUR-47437,2009-01-05
EQ-02562,ST-0382,switchgear,SN-SWI-77317,2009-08-10
EQ-02563,ST-0382,compressor,SN-COM-36629,2015-02-11
EQ-02564,ST-0382,control_panel,SN-CON-44005,2007-05-16
EQ-02565,ST-0382,industrial_pump,SN-IND-79899,2013-10-18
EQ-02566,ST-0383,conveyor_system,SN-CON-18432,2016-11-16
EQ-02567,ST-0383,conveyor_system,SN-CON-44469,2014-06-04
EQ-02568,ST-0383,chiller,SN-CHI-15408,2007-01-12
EQ-02569,ST-0383,boiler,SN-BOI-69122,2010-10-08
EQ-02570,ST-0383,furnace,SN-FUR-86222,2005-06-22
EQ-02571,ST-0383,control_panel,SN-CON-15785,2006-10-26
EQ-02572,ST-0383,hvac_unit,SN-HVA-59478,2011-01-07
EQ-02573,ST-0383,switchgear,SN-SWI-26245,2008-12-14
EQ-02574,ST-0383,chiller,SN-CHI-85170,2012-09-14
EQ-02575,ST-0383,hvac_unit,SN-HVA-80648,2011-09-06
EQ-02576,ST-0383,conveyor_system,SN-CON-51357,2014-04-22
EQ-02577,ST-0383,control_panel,SN-CON-94068,2011-01-13
EQ-02578,ST-0384,control_panel,SN-CON-95868,2014-05-01
EQ-02579,ST-0384,furnace,SN-FUR-76215,2017-11-23
EQ-02580,ST-0384,hvac_unit,SN-HVA-31531,2013-02-24
EQ-02581,ST-0384,chiller,SN-CHI-87985,2011-08-03
EQ-02582,ST-0384,storage_tank,SN-STO-96479,2007-05-02
EQ-02583,ST-0384,compressor,SN-COM-92097,2015-12-05
EQ-02584,ST-0385,boiler,SN-BOI-85984,2008-06-14
EQ-02585,ST-0385,storage_tank,SN-STO-33149,2009-09-11
EQ-02586,ST-0385,conveyor_system,SN-CON-69548,2008-11-06
EQ-02587,ST-0385,industrial_pump,SN-IND-55555,2018-11-21
EQ-02588,ST-0385,conveyor_system,SN-CON-79102,2008-08-04
EQ-02589,ST-0385,switchgear,SN-SWI-48821,2006-08-28
EQ-02590,ST-0385,hvac_unit,SN-HVA-58817,2018-04-15
