work_order_id,line_number,line_kind,part_id,quantity,billed_hours,line_amount
WO-006168,2,PART,PT-0127,3,,1355.19
WO-006168,3,PART,PT-0130,3,,68.58
WO-006168,4,PART,PT-0180,3,,93.7
WO-006168,5,PART,PT-0167,1,,490.58
WO-006168,6,LABOR,,,13.98,1258.2
WO-006170,1,PART,PT-0108,1,,17.91
WO-006170,2,LABOR,,,2.17,195.3
WO-006171,1,PART,PT-0083,2,,222.83
WO-006171,2,LABOR,,,4.97,447.3
WO-006171,3,LABOR,,,4.6,414.0
WO-006172,1,PART,PT-0099,1,,44.32
WO-006172,2,PART,PT-0100,2,,45.94
WO-006172,3,LABOR,,,4.1,369.0
WO-006173,1,PART,PT-0108,2,,35.92
WO-006173,2,LABOR,,,4.38,240.9
WO-006173,3,LABOR,,,4.01,220.55
WO-006174,1,PART,PT-0030,1,,27.85
WO-006174,2,PART,PT-0063,1,,124.66
WO-006174,3,PART,PT-0175,1,,30.89
WO-006174,4,LABOR,,,6.7,405.35
WO-006175,1,LABOR,,,2.99,209.3
WO-006176,1,PART,PT-0163,4,,428.68
WO-006176,2,LABOR,,,1.9,133.0
WO-006176,3,LABOR,,,1.61,112.7
WO-006177,1,PART,PT-0072,1,,68.99
WO-006177,2,LABOR,,,6.27,438.9
WO-006177,3,LABOR,,,9.03,632.1
WO-006178,1,PART,PT-0056,1,,192.41
WO-006178,2,PART,PT-0146,2,,230.77
WO-006178,3,PART,PT-0109,1,,48.72
WO-006178,4,PART,PT-0190,1,,28.25
WO-006178,5,PART,PT-0187,1,,485.47
WO-006178,6,LABOR,,,3.69,202.95
WO-006178,7,LABOR,,,2.79,153.45
WO-006179,1,PART,PT-0119,3,,100.27
WO-006179,2,PART,PT-0057,2,,840.33
WO-006179,3,PART,PT-0132,1,,78.29
WO-006179,4,LABOR,,,5.69,312.95
WO-006179,5,LABOR,,,5.38,295.9
WO-006180,1,PART,PT-0178,3,,64.86
WO-006180,2,PART,PT-0195,2,,42.93
WO-006180,3,LABOR,,,12.49,1405.12
WO-006181,1,PART,PT-0142,2,,169.38
WO-006181,2,PART,PT-0081,1,,47.69
WO-006181,3,LABOR,,,5.81,575.19
WO-006182,1,PART,PT-0002,1,,84.57
WO-006182,2,LABOR,,,4.88,268.4
WO-006183,1,PART,PT-0067,1,,471.39
WO-006183,2,LABOR,,,5.78,572.22
WO-006184,1,PART,PT-0172,2,,148.23
WO-006184,2,PART,PT-0155,1,,31.4
WO-006184,3,LABOR,,,10.32,722.4
WO-006185,1,PART,PT-0146,2,,239.88
WO-006185,2,LABOR,,,3.96,304.92
WO-006186,1,PART,PT-0033,1,,123.65
WO-006186,2,LABOR,,,5.17,361.9
WO-006187,1,PART,PT-0131,1,,59.84
WO-006187,2,PART,PT-0150,1,,23.0
WO-006187,3,PART,PT-0073,5,,575.76
WO-006187,4,PART,PT-0141,3,,174.59
WO-006187,5,PART,PT-0148,2,,33.46
WO-006187,6,LABOR,,,6.28,621.72
WO-006187,7,LABOR,,,4.26,421.74
WO-006188,1,PART,PT-0190,1,,26.42
WO-006188,2,LABOR,,,4.2,231.0
WO-006189,1,PART,PT-0191,2,,84.22
WO-006189,2,PART,PT-0073,1,,118.97
WO-006189,3,LABOR,,,3.03,299.97
WO-006190,1,PART,PT-0028,1,,15.5
WO-006190,2,PART,PT-0011,1,,52.14
WO-006190,3,PART,PT-0120,2,,39.95
WO-006190,4,LABOR,,,2.72,149.6
WO-006191,1,PART,PT-0069,1,,41.06
WO-006191,2,LABOR,,,9.99,1123.88
WO-006192,1,PART,PT-0025,2,,59.2
WO-006192,2,PART,PT-0141,2,,118.07
WO-006192,3,PART,PT-0060,1,,25.23
WO-006192,4,LABOR,,,4.72,531.0
WO-006192,5,LABOR,,,6.05,680.62
WO-006193,1,PART,PT-0080,3,,67.37
WO-006193,2,PART,PT-0057,3,,1238.04
WO-006193,3,PART,PT-0129,1,,43.19
WO-006193,4,PART,PT-0106,1,,150.22
WO-006193,5,PART,PT-0116,1,,184.19
WO-006193,6,LABOR,,,9.42,659.4
WO-006193,7,LABOR,,,13.71,959.7
WO-006194,1,PART,PT-0001,1,,53.02
WO-006194,2,PART,PT-0179,1,,44.67
WO-006194,3,PART,PT-0127,1,,407.07
WO-006194,4,LABOR,,,3.03,208.31
WO-006195,1,PART,PT-0065,2,,61.36
WO-006195,2,LABOR,,,4.94,345.8
WO-006196,1,PART,PT-0200,1,,25.52
WO-006196,2,LABOR,,,5.14,282.7
WO-006196,3,LABOR,,,7.02,386.1
WO-006197,1,PART,PT-0193,3,,318.58
WO-006197,2,PART,PT-0092,1,,72.05
WO-006197,3,PART,PT-0092,2,,138.01
WO-006197,4,LABOR,,,8.34,573.38
WO-006198,1,PART,PT-0048,3,,63.6
WO-006198,2,PART,PT-0157,1,,430.26
WO-006198,3,PART,PT-0142,6,,469.92
WO-006198,4,LABOR,,,1.93,135.1
WO-006199,1,PART,PT-0098,3,,57.74
WO-006199,2,PART,PT-0131,5,,283.98
WO-006199,3,PART,PT-0154,5,,152.54
WO-006199,4,LABOR,,,14.1,1233.75
WO-006199,5,LABOR,,,15.43,1350.12
WO-006200,1,PART,PT-0085,1,,32.31
WO-006200,2,PART,PT-0135,1,,20.72
WO-006200,3,LABOR,,,7.87,476.14
WO-006200,4,LABOR,,,11.41,690.31
WO-006201,1,PART,PT-0065,2,,67.53
WO-006201,2,PART,PT-0070,3,,54.04
WO-006201,3,PART,PT-0189,1,,42.33
WO-006201,4,LABOR,,,2.91,261.9
WO-006201,5,LABOR,,,3.23,290.7
WO-006202,1,PART,PT-0104,3,,95.8
WO-006202,2,PART,PT-0158,2,,33.65
WO-006202,3,PART,PT-0187,2,,900.48
WO-006202,4,PART,PT-0080,1,,23.49
WO-006202,5,LABOR,,,2.99,209.3
WO-006202,6,LABOR,,,4.1,287.0
WO-006203,1,LABOR,,,0.49,48.51
WO-006203,2,LABOR,,,0.54,53.46
WO-006204,1,LABOR,,,1.24,86.8
WO-006204,2,LABOR,,,1.31,91.7
WO-006205,1,PART,PT-0011,1,,57.3
WO-006205,2,PART,PT-0176,3,,407.79
WO-006205,3,PART,PT-0167,2,,1048.49
WO-006205,4,LABOR,,,1.73,95.15
WO-006206,1,PART,PT-0094,1,,38.2
WO-006206,2,PART,PT-0126,2,,267.22
WO-006206,3,LABOR,,,1.28,115.2
WO-006206,4,LABOR,,,1.3,117.0
WO-006207,1,PART,PT-0137,2,,1073.78
WO-006207,2,PART,PT-0121,1,,50.49
WO-006207,3,PART,PT-0177,2,,963.48
WO-006207,4,LABOR,,,3.61,324.9
WO-006208,1,PART,PT-0170,1,,21.0
WO-006208,2,LABOR,,,9.48,729.96
WO-006208,3,LABOR,,,8.08,622.16
WO-006209,1,PART,PT-0124,1,,27.85
WO-006209,2,PART,PT-0153,2,,228.17
WO-006209,3,PART,PT-0067,1,,429.78
WO-006209,4,PART,PT-0195,1,,22.05
WO-006209,5,LABOR,,,6.4,352.0
WO-006209,6,LABOR,,,6.37,350.35
WO-006210,1,PART,PT-0053,1,,110.37
WO-006210,2,PART,PT-0055,2,,55.39
WO-006210,3,LABOR,,,11.71,1053.9
WO-006210,4,LABOR,,,14.74,1326.6
WO-006211,1,PART,PT-0090,2,,47.73
WO-006211,2,PART,PT-0087,1,,451.82
WO-006211,3,LABOR,,,4.76,428.4
WO-006212,1,PART,PT-0185,1,,27.18
WO-006212,2,PART,PT-0069,1,,37.15
WO-006212,3,LABOR,,,4.09,286.3
WO-006213,1,PART,PT-0138,1,,16.06
WO-006213,2,PART,PT-0026,4,,695.34
WO-006213,3,LABOR,,,2.19,168.63
WO-006214,1,PART,PT-0088,1,,16.92
WO-006214,2,PART,PT-0017,1,,571.74
WO-006214,3,PART,PT-0174,1,,33.56
WO-006214,4,LABOR,,,14.77,1462.23
WO-006214,5,LABOR,,,14.13,1398.87
WO-006215,1,PART,PT-0029,1,,46.92
WO-006215,2,LABOR,,,5.8,319.0
WO-006215,3,LABOR,,,6.07,333.85
WO-006216,1,PART,PT-0169,1,,45.3
WO-006216,2,PART,PT-0053,1,,105.74
WO-006216,3,PART,PT-0085,1,,32.98
WO-006216,4,PART,PT-0077,6,,2296.0
WO-006216,5,PART,PT-0062,5,,406.05
WO-006216,6,LABOR,,,10.24,1013.76
WO-006217,1,PART,PT-0057,1,,434.88
WO-006217,2,LABOR,,,3.48,391.5
WO-006217,3,LABOR,,,4.18,470.25
WO-006219,1,PART,PT-0125,2,,45.43
WO-006219,2,LABOR,,,1.94,106.7
WO-006220,1,PART,PT-0166,1,,130.76
WO-006220,2,PART,PT-0046,2,,293.54
WO-006220,3,LABOR,,,12.1,931.7
WO-006220,4,LABOR,,,8.4,646.8
WO-006221,1,PART,PT-0193,1,,107.31
WO-006221,2,PART,PT-0128,1,,18.7
WO-006221,3,PART,PT-0122,2,,193.86
WO-006221,4,LABOR,,,5.63,340.62
WO-006222,1,PART,PT-0039,2,,92.28
WO-006222,2,PART,PT-0122,3,,294.4
WO-006222,3,PART,PT-0125,1,,23.3
WO-006222,4,PART,PT-0116,1,,174.35
WO-006222,5,PART,PT-0167,3,,1437.08
WO-006222,6,LABOR,,,7.49,674.1
WO-006222,7,LABOR,,,10.0,900.0
WO-006223,1,PART,PT-0052,2,,161.33
WO-006223,2,PART,PT-0056,1,,186.08
WO-006223,3,LABOR,,,4.64,459.36
WO-006224,1,PART,PT-0129,2,,86.22
WO-006224,2,PART,PT-0070,1,,17.79
WO-006224,3,PART,PT-0072,1,,64.51
WO-006224,4,PART,PT-0009,1,,45.74
WO-006224,5,PART,PT-0042,1,,104.2
WO-006224,6,LABOR,,,3.54,194.7
WO-006224,7,LABOR,,,4.6,253.0
WO-006225,1,PART,PT-0011,2,,106.23
WO-006225,2,PART,PT-0066,2,,311.21
WO-006225,3,LABOR,,,6.24,561.6
WO-006226,1,PART,PT-0019,1,,38.87
WO-006226,2,LABOR,,,9.3,813.75
WO-006226,3,LABOR,,,8.95,783.12
WO-006227,1,PART,PT-0013,3,,342.87
WO-006227,2,PART,PT-0121,2,,100.7
WO-006227,3,LABOR,,,5.56,428.12
WO-006228,1,PART,PT-0119,2,,69.57
WO-006228,2,PART,PT-0127,3,,1245.54
WO-006228,3,PART,PT-0015,4,,124.28
WO-006228,4,PART,PT-0152,1,,95.43
WO-006228,5,PART,PT-0063,2,,286.52
WO-006228,6,LABOR,,,4.97,382.69
WO-006229,1,PART,PT-0137,3,,1424.03
WO-006229,2,PART,PT-0139,2,,73.99
WO-006230,1,PART,PT-0101,1,,44.47
WO-006230,2,PART,PT-0110,1,,22.77
WO-006230,3,LABOR,,,1.36,95.2
WO-006230,4,LABOR,,,1.97,137.9
WO-006231,1,PART,PT-0096,1,,177.57
WO-006231,2,LABOR,,,2.36,129.8
WO-006232,1,PART,PT-0065,2,,60.97
WO-006232,2,PART,PT-0105,1,,27.05
WO-006232,3,LABOR,,,11.79,648.45
WO-006233,1,PART,PT-0018,2,,41.0
WO-006233,2,LABOR,,,7.66,421.3
WO-006234,1,PART,PT-0013,1,,114.06
WO-006234,2,PART,PT-0021,1,,52.84
WO-006234,3,PART,PT-0196,1,,140.78
WO-006234,4,PART,PT-0155,4,,134.65
WO-006234,5,PART,PT-0036,2,,292.73
WO-006234,6,LABOR,,,5.02,496.98
WO-006235,1,PART,PT-0111,4,,244.54
WO-006235,2,PART,PT-0080,1,,21.76
WO-006235,3,PART,PT-0121,5,,233.38
WO-006235,4,PART,PT-0073,1,,119.7
WO-006235,5,PART,PT-0187,1,,481.49
WO-006235,6,LABOR,,,4.98,383.46
WO-006236,1,PART,PT-0018,1,,20.04
WO-006236,2,PART,PT-0072,1,,71.58
WO-006236,3,PART,PT-0196,2,,300.06
WO-006236,4,PART,PT-0088,1,,17.04
WO-006236,5,PART,PT-0121,1,,52.3
WO-006236,6,LABOR,,,3.66,251.62
WO-006236,7,LABOR,,,2.54,174.62
WO-006237,1,LABOR,,,3.38,260.26
WO-006238,1,PART,PT-0131,5,,289.14
WO-006238,2,PART,PT-0065,1,,31.09
WO-006238,3,PART,PT-0077,2,,848.36
WO-006238,4,LABOR,,,5.54,498.6
WO-006238,5,LABOR,,,5.53,497.7
WO-006239,1,PART,PT-0193,3,,327.15
WO-006239,2,LABOR,,,7.8,429.0
WO-006240,1,PART,PT-0196,1,,143.36
WO-006240,2,LABOR,,,1.7,119.0
WO-006241,1,PART,PT-0048,2,,40.2
WO-006241,2,LABOR,,,7.26,508.2
WO-006242,1,PART,PT-0064,4,,126.48
WO-006242,2,LABOR,,,5.63,394.1
WO-006242,3,LABOR,,,4.7,329.0
WO-006243,1,PART,PT-0042,1,,100.97
WO-006243,2,PART,PT-0146,3,,364.23
WO-006243,3,LABOR,,,10.56,638.88
WO-006243,4,LABOR,,,7.84,474.32
WO-006244,1,PART,PT-0054,1,,34.71
WO-006244,2,LABOR,,,2.18,215.82
WO-006244,3,LABOR,,,2.14,211.86
WO-006245,1,PART,PT-0093,3,,351.55
WO-006245,2,PART,PT-0036,1,,152.11
WO-006245,3,LABOR,,,5.32,598.5
WO-006246,1,PART,PT-0153,6,,707.48
WO-006246,2,PART,PT-0039,1,,50.53
WO-006246,3,PART,PT-0150,2,,47.13
WO-006246,4,PART,PT-0013,1,,111.29
WO-006246,5,LABOR,,,15.35,1381.5
WO-006247,1,PART,PT-0193,2,,213.86
WO-006247,2,PART,PT-0123,2,,259.33
WO-006247,3,PART,PT-0181,6,,303.58
WO-006247,4,LABOR,,,1.89,114.35
WO-006248,1,PART,PT-0085,4,,125.97
WO-006248,2,LABOR,,,6.5,393.25
WO-006248,3,LABOR,,,7.37,445.89
WO-006249,1,PART,PT-0131,1,,58.59
WO-006249,2,PART,PT-0195,1,,22.04
WO-006249,3,PART,PT-0106,2,,294.9
WO-006249,4,PART,PT-0154,1,,32.45
WO-006249,5,PART,PT-0059,2,,76.99
WO-006249,6,LABOR,,,4.61,518.62
WO-006249,7,LABOR,,,6.89,775.12
WO-006250,1,PART,PT-0193,4,,429.7
WO-006250,2,LABOR,,,6.31,709.88
WO-006250,3,LABOR,,,6.9,776.25
WO-006251,1,PART,PT-0071,4,,196.25
WO-006251,2,PART,PT-0050,1,,28.36
WO-006251,3,PART,PT-0144,2,,66.96
WO-006251,4,PART,PT-0189,2,,91.18
WO-006251,5,PART,PT-0096,3,,516.18
WO-006251,6,LABOR,,,12.5,687.5
WO-006252,1,PART,PT-0131,1,,60.83
WO-006252,2,LABOR,,,17.34,1335.18
WO-006253,1,PART,PT-0155,2,,61.82
WO-006253,2,LABOR,,,1.97,172.38
WO-006254,1,PART,PT-0148,3,,52.44
WO-006254,2,PART,PT-0166,2,,263.35
WO-006254,3,LABOR,,,3.56,195.8
WO-006254,4,LABOR,,,3.27,179.85
WO-006255,1,PART,PT-0162,2,,172.05
WO-006255,2,PART,PT-0055,1,,27.41
WO-006255,3,PART,PT-0138,1,,16.66
WO-006255,4,PART,PT-0087,1,,444.02
WO-006255,5,PART,PT-0134,1,,37.4
WO-006255,6,LABOR,,,7.74,532.12
WO-006255,7,LABOR,,,7.77,534.19
WO-006256,1,PART,PT-0034,1,,39.56
WO-006256,2,LABOR,,,2.46,221.4
WO-006256,3,LABOR,,,1.99,179.1
WO-006258,1,PART,PT-0065,3,,96.63
WO-006258,2,PART,PT-0036,4,,601.86
WO-006258,3,PART,PT-0095,1,,30.28
WO-006258,4,LABOR,,,2.76,193.2
WO-006259,1,PART,PT-0200,3,,78.74
WO-006259,2,PART,PT-0124,1,,29.93
WO-006259,3,PART,PT-0051,1,,38.24
WO-006259,4,PART,PT-0099,1,,46.04
WO-006259,5,LABOR,,,2.5,151.25
WO-006259,6,LABOR,,,3.05,184.53
WO-006260,1,PART,PT-0085,4,,131.33
WO-006260,2,PART,PT-0006,1,,144.07
WO-006260,3,PART,PT-0118,1,,15.86
WO-006260,4,PART,PT-0138,2,,34.04
WO-006260,5,LABOR,,,7.57,582.89
WO-006261,1,LABOR,,,2.96,162.8
WO-006261,2,LABOR,,,2.62,144.1
WO-006262,1,PART,PT-0059,1,,40.69
WO-006262,2,PART,PT-0022,1,,90.85
WO-006262,3,PART,PT-0056,1,,189.69
WO-006262,4,LABOR,,,4.48,271.04
WO-006263,1,PART,PT-0058,2,,41.74
WO-006263,2,PART,PT-0156,5,,957.86
WO-006263,3,LABOR,,,2.01,110.55
WO-006263,4,LABOR,,,1.59,87.45
WO-006264,1,PART,PT-0062,2,,177.42
WO-006264,2,LABOR,,,4.75,287.38
WO-006264,3,LABOR,,,5.57,336.99
WO-006265,1,PART,PT-0179,4,,195.64
WO-006265,2,PART,PT-0158,2,,34.68
WO-006265,3,LABOR,,,3.05,274.5
WO-006266,1,PART,PT-0099,1,,43.62
WO-006266,2,LABOR,,,1.73,95.15
WO-006267,1,PART,PT-0028,1,,16.59
WO-006267,2,PART,PT-0192,3,,224.63
WO-006267,3,LABOR,,,26.53,1605.07
WO-006268,1,PART,PT-0105,6,,147.75
WO-006268,2,PART,PT-0117,2,,893.08
WO-006268,3,PART,PT-0036,1,,150.36
WO-006268,4,LABOR,,,3.79,208.45
WO-006268,5,LABOR,,,3.48,191.4
WO-006269,1,PART,PT-0002,1,,78.35
WO-006269,2,PART,PT-0112,2,,173.63
WO-006269,3,PART,PT-0025,4,,108.67
WO-006269,4,LABOR,,,6.49,730.12
WO-006269,5,LABOR,,,9.67,1087.88
WO-006270,1,PART,PT-0079,1,,40.1
WO-006270,2,PART,PT-0057,1,,420.49
WO-006270,3,PART,PT-0168,1,,21.16
WO-006270,4,PART,PT-0151,2,,92.23
WO-006270,5,LABOR,,,2.7,148.5
WO-006270,6,LABOR,,,2.88,158.4
WO-006271,1,LABOR,,,0.65,58.5
WO-006271,2,LABOR,,,0.82,73.8
WO-006273,1,PART,PT-0193,1,,105.34
WO-006273,2,PART,PT-0194,6,,201.17
WO-006273,3,PART,PT-0149,1,,38.63
WO-006273,4,PART,PT-0123,1,,124.75
WO-006273,5,LABOR,,,2.39,167.3
WO-006273,6,LABOR,,,3.28,229.6
WO-006274,1,PART,PT-0102,2,,193.96
WO-006274,2,PART,PT-0020,1,,25.32
WO-006274,3,LABOR,,,2.0,137.5
WO-006275,1,PART,PT-0161,1,,58.84
WO-006275,2,LABOR,,,3.86,212.3
WO-006275,3,LABOR,,,4.34,238.7
WO-006276,1,PART,PT-0017,2,,1089.3
WO-006276,2,PART,PT-0132,1,,75.18
WO-006276,3,LABOR,,,19.59,1371.3
WO-006277,1,PART,PT-0019,2,,76.62
WO-006277,2,PART,PT-0137,1,,487.19
WO-006277,3,PART,PT-0186,1,,125.86
WO-006277,4,LABOR,,,4.91,270.05
WO-006278,1,PART,PT-0015,2,,54.61
WO-006278,2,PART,PT-0130,1,,21.53
WO-006278,3,PART,PT-0093,2,,244.24
WO-006278,4,LABOR,,,1.52,106.4
WO-006279,1,PART,PT-0135,2,,42.69
WO-006279,2,PART,PT-0157,2,,840.88
WO-006279,3,PART,PT-0015,2,,60.94
WO-006279,4,PART,PT-0143,4,,447.46
WO-006279,5,LABOR,,,4.36,239.8
WO-006279,6,LABOR,,,6.12,336.6
WO-006280,1,PART,PT-0137,4,,2067.64
WO-006280,2,PART,PT-0126,1,,144.37
WO-006280,3,PART,PT-0081,2,,94.43
WO-006280,4,LABOR,,,3.75,262.5
WO-006281,1,PART,PT-0015,2,,61.97
WO-006281,2,PART,PT-0198,2,,42.96
WO-006281,3,PART,PT-0163,1,,102.17
WO-006281,4,PART,PT-0193,3,,330.37
WO-006281,5,LABOR,,,3.55,319.5
WO-006281,6,LABOR,,,2.86,257.4
WO-006282,1,PART,PT-0144,1,,36.63
WO-006282,2,LABOR,,,5.03,352.1
WO-006283,1,PART,PT-0140,1,,26.67
WO-006283,2,PART,PT-0138,2,,32.32
WO-006283,3,LABOR,,,10.56,638.88
WO-006284,1,LABOR,,,1.34,93.8
WO-006284,2,LABOR,,,1.27,88.9
WO-006285,1,PART,PT-0147,1,,440.47
WO-006285,2,LABOR,,,7.53,517.69
WO-006285,3,LABOR,,,9.61,660.69
WO-006286,1,PART,PT-0068,2,,46.37
WO-006286,2,PART,PT-0147,1,,472.84
WO-006286,3,PART,PT-0179,1,,47.33
WO-006286,4,LABOR,,,12.99,1461.38
WO-006286,5,LABOR,,,19.14,2153.25
WO-006287,1,PART,PT-0067,2,,989.19
WO-006287,2,LABOR,,,15.26,1373.4
WO-006287,3,LABOR,,,11.13,1001.7
WO-006288,1,PART,PT-0153,6,,713.44
WO-006288,2,PART,PT-0020,5,,143.43
WO-006288,3,PART,PT-0175,1,,31.1
WO-006288,4,LABOR,,,4.39,265.6
WO-006288,5,LABOR,,,6.34,383.57
WO-006289,1,PART,PT-0073,1,,122.19
WO-006289,2,LABOR,,,3.04,212.8
WO-006289,3,LABOR,,,3.75,262.5
WO-006290,1,PART,PT-0160,1,,22.28
WO-006290,2,LABOR,,,6.32,486.64
WO-006291,1,PART,PT-0187,1,,504.34
WO-006291,2,PART,PT-0130,1,,23.08
WO-006291,3,PART,PT-0032,2,,181.06
WO-006291,4,LABOR,,,2.2,198.0
WO-006292,1,PART,PT-0138,2,,35.72
WO-006292,2,PART,PT-0062,1,,88.7
WO-006292,3,PART,PT-0081,4,,199.76
WO-006292,4,PART,PT-0110,1,,22.14
WO-006292,5,LABOR,,,5.06,278.3
WO-006293,1,PART,PT-0020,1,,25.41
WO-006293,2,PART,PT-0017,1,,516.57
WO-006294,1,PART,PT-0174,4,,147.1
WO-006294,2,PART,PT-0136,2,,315.75
WO-006294,3,PART,PT-0080,1,,22.06
WO-006294,4,PART,PT-0068,3,,68.46
WO-006294,5,LABOR,,,1.86,102.3
WO-006294,6,LABOR,,,2.02,111.1
WO-006295,1,PART,PT-0023,1,,124.96
WO-006295,2,LABOR,,,3.04,273.6
WO-006295,3,LABOR,,,4.38,394.2
WO-006297,1,PART,PT-0175,6,,199.09
WO-006297,2,LABOR,,,4.65,523.12
WO-006297,3,LABOR,,,3.79,426.38
WO-006298,1,PART,PT-0084,1,,45.68
WO-006298,2,LABOR,,,6.16,372.68
WO-006299,1,PART,PT-0058,3,,67.33
WO-006299,2,PART,PT-0141,1,,55.01
WO-006299,3,LABOR,,,2.73,210.21
WO-006299,4,LABOR,,,3.41,262.57
WO-006300,1,PART,PT-0114,2,,57.3
WO-006300,2,PART,PT-0125,2,,43.63
WO-006300,3,PART,PT-0117,1,,455.32
WO-006300,4,PART,PT-0186,1,,115.26
WO-006300,5,PART,PT-0176,1,,128.36
WO-006300,6,LABOR,,,1.78,137.06
WO-006301,1,PART,PT-0085,1,,33.54
WO-006301,2,PART,PT-0108,1,,20.28
WO-006301,3,PART,PT-0094,1,,38.96
WO-006301,4,LABOR,,,7.53,579.81
WO-006301,5,LABOR,,,5.31,408.87
WO-006302,1,PART,PT-0167,1,,512.16
WO-006302,2,PART,PT-0014,1,,46.33
WO-006302,3,PART,PT-0114,3,,84.81
WO-006302,4,LABOR,,,2.22,219.78
WO-006302,5,LABOR,,,2.73,270.27
WO-006303,1,PART,PT-0140,2,,51.01
WO-006303,2,PART,PT-0100,4,,84.47
WO-006303,3,PART,PT-0123,6,,724.76
WO-006303,4,LABOR,,,4.52,248.6
WO-006303,5,LABOR,,,6.62,364.1
WO-006304,1,LABOR,,,1.7,119.0
WO-006304,2,LABOR,,,1.87,130.9
WO-006305,1,PART,PT-0176,1,,128.91
WO-006305,2,PART,PT-0083,2,,218.05
WO-006305,3,PART,PT-0050,4,,113.04
WO-006305,4,PART,PT-0070,1,,19.36
WO-006305,5,PART,PT-0158,2,,36.82
WO-006305,6,LABOR,,,3.03,166.65
WO-006306,1,PART,PT-0074,1,,32.64
WO-006306,2,PART,PT-0011,2,,117.4
WO-006306,3,LABOR,,,2.92,160.6
WO-006306,4,LABOR,,,2.16,118.8
WO-006307,1,PART,PT-0143,2,,237.7
WO-006307,2,PART,PT-0076,3,,451.38
WO-006307,3,LABOR,,,8.2,496.1
WO-006308,1,PART,PT-0028,5,,84.62
WO-006308,2,LABOR,,,7.25,717.75
WO-006309,1,PART,PT-0074,3,,99.34
WO-006309,2,PART,PT-0083,4,,443.79
WO-006309,3,PART,PT-0133,1,,154.4
WO-006309,4,PART,PT-0098,1,,18.22
WO-006309,5,LABOR,,,5.74,315.7
WO-006309,6,LABOR,,,4.59,252.45
WO-006310,1,PART,PT-0018,3,,62.48
WO-006310,2,LABOR,,,3.85,211.75
WO-006310,3,LABOR,,,2.62,144.1
WO-006311,1,PART,PT-0036,1,,152.2
WO-006311,2,PART,PT-0193,1,,107.08
WO-006311,3,LABOR,,,11.47,1032.3
WO-006312,1,PART,PT-0122,1,,102.11
WO-006312,2,PART,PT-0185,3,,81.2
WO-006312,3,LABOR,,,5.81,351.5
WO-006312,4,LABOR,,,4.53,274.07
WO-006313,1,PART,PT-0026,2,,310.17
WO-006313,2,PART,PT-0067,4,,1837.53
WO-006313,3,PART,PT-0013,1,,113.42
WO-006313,4,PART,PT-0119,1,,32.26
WO-006313,5,LABOR,,,2.56,253.44
WO-006313,6,LABOR,,,3.7,366.3
WO-006314,1,LABOR,,,1.73,95.15
WO-006315,1,PART,PT-0148,4,,72.81
WO-006315,2,PART,PT-0133,1,,162.58
WO-006315,3,PART,PT-0026,3,,474.45
WO-006315,4,LABOR,,,4.87,438.3
WO-006315,5,LABOR,,,5.34,480.6
WO-006316,1,PART,PT-0144,6,,227.21
WO-006316,2,PART,PT-0160,1,,22.44
WO-006316,3,LABOR,,,2.41,216.9
WO-006316,4,LABOR,,,1.8,162.0
WO-006317,1,PART,PT-0055,2,,50.18
WO-006317,2,PART,PT-0154,2,,59.64
WO-006317,3,PART,PT-0125,2,,42.85
WO-006317,4,PART,PT-0019,2,,82.32
WO-006317,5,PART,PT-0196,2,,285.08
WO-006317,6,LABOR,,,5.75,402.5
WO-006318,1,PART,PT-0078,2,,40.92
WO-006318,2,PART,PT-0080,1,,22.9
WO-006318,3,LABOR,,,2.99,209.3
WO-006319,1,PART,PT-0089,6,,231.12
WO-006319,2,PART,PT-0114,1,,29.93
WO-006319,3,LABOR,,,7.39,406.45
WO-006319,4,LABOR,,,7.67,421.85
WO-006320,1,PART,PT-0053,1,,112.68
WO-006320,2,LABOR,,,7.45,521.5
WO-006321,1,PART,PT-0150,6,,150.3
WO-006321,2,PART,PT-0156,1,,206.42
WO-006321,3,LABOR,,,8.63,474.65
WO-006322,1,PART,PT-0132,1,,81.2
WO-006322,2,PART,PT-0072,4,,279.97
WO-006322,3,LABOR,,,4.0,396.0
WO-006323,1,PART,PT-0085,1,,32.3
WO-006323,2,LABOR,,,4.4,266.2
WO-006324,1,PART,PT-0077,3,,1205.01
WO-006324,2,PART,PT-0038,1,,16.67
WO-006324,3,LABOR,,,5.81,447.37
WO-006324,4,LABOR,,,5.7,438.9
WO-006325,1,PART,PT-0137,2,,1030.58
WO-006325,2,PART,PT-0073,1,,124.13
WO-006325,3,LABOR,,,6.94,485.8
WO-006325,4,LABOR,,,6.66,466.2
WO-006326,1,PART,PT-0142,2,,161.59
WO-006326,2,LABOR,,,2.09,126.45
WO-006327,1,PART,PT-0076,1,,164.81
WO-006327,2,LABOR,,,1.82,163.8
WO-006328,1,PART,PT-0014,1,,44.64
WO-006328,2,LABOR,,,4.6,517.5
WO-006329,1,LABOR,,,1.51,149.49
WO-006330,1,PART,PT-0039,3,,142.62
WO-006330,2,PART,PT-0102,1,,100.28
WO-006330,3,PART,PT-0153,1,,119.68
WO-006330,4,LABOR,,,9.0,630.0
WO-006330,5,LABOR,,,7.19,503.3
WO-006331,1,PART,PT-0027,1,,447.81
WO-006331,2,PART,PT-0088,1,,15.08
WO-006331,3,PART,PT-0068,1,,21.82
WO-006331,4,LABOR,,,1.36,134.64
