work_order_id,payment_sequence,payment_method,paid_date,payment_amount
WO-004231,1,bank_transfer,2018-05-07,692.46
WO-004232,1,corporate_card,2018-07-03,1012.12
WO-004233,1,bank_transfer,2018-06-13,713.01
WO-004234,1,corporate_card,2018-05-20,1791.9
WO-004235,1,purchase_order,2018-06-10,1131.77
WO-004236,1,purchase_order,2018-06-08,1666.68
WO-004237,1,corporate_card,2018-06-12,853.54
WO-004238,1,corporate_card,2018-06-19,990.88
WO-004238,2,bank_transfer,2018-07-13,689.93
WO-004239,1,corporate_card,2018-07-03,1580.34
WO-004239,2,corporate_card,2018-08-05,913.34
WO-004240,1,purchase_order,2018-06-06,1318.35
WO-004241,1,purchase_order,2018-05-24,2168.55
WO-004242,1,bank_transfer,2018-07-13,586.05
WO-004243,1,corporate_card,2018-07-04,431.74
WO-004243,2,corporate_card,2018-07-22,292.51
WO-004244,1,purchase_order,2018-06-07,1333.72
WO-004245,1,corporate_card,2018-06-20,1430.04
WO-004246,1,corporate_card,2018-06-14,1022.7
WO-004247,1,bank_transfer,2018-06-09,174.59
WO-004247,2,bank_transfer,2018-06-30,53.3
WO-004248,1,bank_transfer,2018-05-07,414.59
WO-004249,1,purchase_order,2018-06-18,2143.56
WO-004250,1,bank_transfer,2018-07-17,224.96
WO-004250,2,corporate_card,2018-08-29,465.27
WO-004251,1,purchase_order,2018-05-29,173.05
WO-004251,2,corporate_card,2018-07-05,131.63
WO-004252,1,corporate_card,2018-07-15,1520.82
WO-004253,1,bank_transfer,2018-06-01,421.55
WO-004255,1,bank_transfer,2018-06-13,460.18
WO-004256,1,bank_transfer,2018-07-10,1247.89
WO-004257,1,purchase_order,2018-05-04,1235.46
WO-004258,1,bank_transfer,2018-07-07,1784.41
WO-004259,1,bank_transfer,2018-06-11,1811.66
WO-004260,1,purchase_order,2018-06-08,723.87
WO-004261,1,purchase_order,2018-07-01,753.18
WO-004262,1,bank_transfer,2018-06-17,889.21
WO-004263,1,bank_transfer,2018-06-23,663.75
WO-004264,1,corporate_card,2018-06-01,1361.32
WO-004265,1,bank_transfer,2018-05-31,766.16
WO-004266,1,bank_transfer,2018-07-11,2237.84
WO-004268,1,corporate_card,2018-05-24,1313.51
WO-004269,1,bank_transfer,2018-06-17,2515.8
WO-004270,1,bank_transfer,2018-06-30,422.07
WO-004271,1,bank_transfer,2018-06-17,135.97
WO-004271,2,bank_transfer,2018-07-06,75.1
WO-004271,3,bank_transfer,2018-07-25,54.95
WO-004272,1,purchase_order,2018-05-21,515.42
WO-004273,1,bank_transfer,2018-05-27,610.94
WO-004273,2,bank_transfer,2018-06-29,784.76
WO-004274,1,purchase_order,2018-06-18,312.09
WO-004274,2,bank_transfer,2018-07-19,449.68
WO-004275,1,purchase_order,2018-06-14,2177.41
WO-004276,1,bank_transfer,2018-06-20,1710.68
WO-004277,1,bank_transfer,2018-06-19,747.77
WO-004277,2,bank_transfer,2018-07-30,1133.26
WO-004278,1,bank_transfer,2018-06-12,2572.76
WO-004279,1,corporate_card,2018-06-14,188.31
WO-004279,2,purchase_order,2018-07-10,318.96
WO-004280,1,purchase_order,2018-06-17,365.42
WO-004280,2,bank_transfer,2018-07-09,308.28
WO-004280,3,bank_transfer,2018-08-18,238.1
WO-004281,1,bank_transfer,2018-06-16,1268.94
WO-004282,1,bank_transfer,2018-05-30,650.92
WO-004283,1,purchase_order,2018-06-25,2574.38
WO-004284,1,bank_transfer,2018-07-11,418.75
WO-004285,1,bank_transfer,2018-06-08,978.72
WO-004286,1,bank_transfer,2018-05-26,777.38
WO-004287,1,bank_transfer,2018-06-23,916.15
WO-004288,1,bank_transfer,2018-07-24,530.63
WO-004288,2,purchase_order,2018-08-31,558.22
WO-004289,1,bank_transfer,2018-06-12,1720.37
WO-004290,1,corporate_card,2018-06-15,511.55
WO-004291,1,bank_transfer,2018-06-02,696.56
WO-004292,1,bank_transfer,2018-06-10,1496.27
WO-004293,1,corporate_card,2018-07-02,726.07
WO-004294,1,purchase_order,2018-06-03,761.92
WO-004295,1,bank_transfer,2018-06-18,815.02
WO-004296,1,bank_transfer,2018-06-12,791.5
WO-004297,1,bank_transfer,2018-07-09,2569.44
WO-004298,1,bank_transfer,2018-06-02,842.67
WO-004298,2,purchase_order,2018-06-20,731.88
WO-004299,1,purchase_order,2018-07-08,258.18
WO-004300,1,purchase_order,2018-06-07,1686.88
WO-004301,1,bank_transfer,2018-06-10,805.81
WO-004302,1,purchase_order,2018-05-15,981.93
WO-004302,2,corporate_card,2018-06-08,1868.92
WO-004303,1,bank_transfer,2018-06-13,442.74
WO-004303,2,bank_transfer,2018-06-29,728.19
WO-004304,1,purchase_order,2018-06-07,327.72
WO-004304,2,purchase_order,2018-07-16,301.96
WO-004305,1,bank_transfer,2018-06-18,1139.07
WO-004306,1,bank_transfer,2018-05-14,4088.4
WO-004307,1,bank_transfer,2018-07-06,660.33
WO-004307,2,purchase_order,2018-07-28,1319.61
WO-004307,3,bank_transfer,2018-08-25,817.11
WO-004308,1,bank_transfer,2018-05-21,631.75
WO-004309,1,purchase_order,2018-08-05,976.01
WO-004310,1,bank_transfer,2018-05-28,1025.24
WO-004311,1,bank_transfer,2018-06-27,383.32
WO-004311,2,bank_transfer,2018-08-07,85.83
WO-004311,3,purchase_order,2018-08-22,230.75
WO-004312,1,bank_transfer,2018-07-12,113.57
WO-004312,2,bank_transfer,2018-08-05,150.81
WO-004312,3,bank_transfer,2018-09-17,114.83
WO-004313,1,bank_transfer,2018-05-23,911.32
WO-004314,1,corporate_card,2018-05-22,1102.51
WO-004314,2,purchase_order,2018-06-18,898.26
WO-004315,1,purchase_order,2018-06-08,648.96
WO-004315,2,bank_transfer,2018-07-13,239.1
WO-004315,3,corporate_card,2018-08-01,984.79
WO-004316,1,corporate_card,2018-06-02,215.55
WO-004316,2,bank_transfer,2018-06-28,296.22
WO-004317,1,corporate_card,2018-05-26,2197.04
WO-004318,1,corporate_card,2018-07-31,1485.25
WO-004319,1,purchase_order,2018-06-03,997.07
WO-004320,1,bank_transfer,2018-06-12,1058.57
WO-004321,1,bank_transfer,2018-06-28,574.3
WO-004322,1,bank_transfer,2018-06-04,847.39
WO-004323,1,bank_transfer,2018-06-11,272.73
WO-004323,2,purchase_order,2018-07-21,193.52
WO-004323,3,purchase_order,2018-08-26,383.97
WO-004324,1,bank_transfer,2018-06-25,1332.1
WO-004325,1,corporate_card,2018-06-29,818.48
WO-004326,1,bank_transfer,2018-06-03,330.0
WO-004327,1,bank_transfer,2018-06-11,837.57
WO-004328,1,purchase_order,2018-07-19,340.65
WO-004328,2,purchase_order,2018-09-01,764.48
WO-004329,1,purchase_order,2018-07-11,235.78
WO-004330,1,bank_transfer,2018-06-08,685.31
WO-004331,1,purchase_order,2018-07-19,1347.08
WO-004332,1,bank_transfer,2018-06-26,1036.16
WO-004332,2,bank_transfer,2018-08-07,1034.61
WO-004333,1,corporate_card,2018-05-18,1106.08
WO-004334,1,purchase_order,2018-06-10,1247.32
WO-004335,1,corporate_card,2018-06-29,1301.41
WO-004336,1,corporate_card,2018-07-12,1668.21
WO-004337,1,bank_transfer,2018-06-12,1316.3
WO-004338,1,bank_transfer,2018-06-28,3553.97
WO-004339,1,bank_transfer,2018-05-15,872.5
WO-004339,2,bank_transfer,2018-06-19,110.86
WO-004339,3,bank_transfer,2018-07-15,417.08
WO-004340,1,bank_transfer,2018-07-28,747.33
WO-004340,2,corporate_card,2018-09-09,1215.79
WO-004341,1,purchase_order,2018-06-03,136.34
WO-004341,2,corporate_card,2018-07-12,105.27
WO-004341,3,purchase_order,2018-08-03,155.51
WO-004342,1,purchase_order,2018-05-31,1305.99
WO-004343,1,bank_transfer,2018-07-23,815.65
WO-004344,1,bank_transfer,2018-05-31,582.13
WO-004346,1,bank_transfer,2018-06-17,280.85
WO-004346,2,purchase_order,2018-07-03,281.53
WO-004347,1,purchase_order,2018-07-01,2563.98
WO-004348,1,bank_transfer,2018-06-29,659.04
WO-004349,1,purchase_order,2018-06-11,639.37
WO-004350,1,bank_transfer,2018-07-01,1199.29
WO-004351,1,bank_transfer,2018-06-21,755.01
WO-004351,2,bank_transfer,2018-07-19,371.12
WO-004352,1,bank_transfer,2018-07-12,362.94
WO-004352,2,corporate_card,2018-08-11,198.92
WO-004353,1,bank_transfer,2018-06-10,90.28
WO-004353,2,purchase_order,2018-06-25,180.41
WO-004354,1,purchase_order,2018-06-22,1463.38
WO-004355,1,bank_transfer,2018-07-07,1965.63
WO-004356,1,purchase_order,2018-07-02,1679.68
WO-004357,1,corporate_card,2018-07-06,859.28
WO-004359,1,bank_transfer,2018-07-09,279.96
WO-004359,2,purchase_order,2018-08-08,379.61
WO-004360,1,bank_transfer,2018-07-14,429.23
WO-004361,1,purchase_order,2018-06-23,1250.91
WO-004362,1,purchase_order,2018-06-10,3052.21
WO-004363,1,bank_transfer,2018-06-05,741.98
WO-004363,2,corporate_card,2018-07-11,344.38
WO-004364,1,bank_transfer,2018-06-29,958.01
WO-004365,1,bank_transfer,2018-06-10,780.78
WO-004366,1,bank_transfer,2018-07-25,1839.89
WO-004367,1,purchase_order,2018-06-21,873.05
WO-004368,1,purchase_order,2018-05-22,299.3
WO-004368,2,bank_transfer,2018-07-02,152.36
WO-004370,1,corporate_card,2018-05-25,1544.01
WO-004371,1,bank_transfer,2018-06-04,651.05
WO-004372,1,bank_transfer,2018-07-10,1227.63
WO-004373,1,bank_transfer,2018-06-13,2140.0
WO-004374,1,bank_transfer,2018-06-08,1354.75
WO-004375,1,bank_transfer,2018-06-23,4194.53
WO-004376,1,bank_transfer,2018-07-06,658.65
WO-004377,1,bank_transfer,2018-06-29,1521.94
WO-004378,1,purchase_order,2018-06-10,2977.05
WO-004379,1,purchase_order,2018-05-23,582.61
WO-004380,1,bank_transfer,2018-06-26,657.87
WO-004381,1,bank_transfer,2018-06-07,866.99
WO-004381,2,bank_transfer,2018-06-23,1044.09
WO-004382,1,purchase_order,2018-06-09,2253.95
WO-004383,1,bank_transfer,2018-05-21,371.77
WO-004384,1,bank_transfer,2018-06-07,537.39
WO-004385,1,purchase_order,2018-07-03,939.48
WO-004386,1,purchase_order,2018-07-31,845.47
WO-004387,1,bank_transfer,2018-06-01,351.82
WO-004387,2,purchase_order,2018-06-29,433.04
WO-004388,1,purchase_order,2018-07-13,2340.87
WO-004389,1,bank_transfer,2018-07-25,1299.94
WO-004390,1,corporate_card,2018-06-26,912.7
WO-004391,1,purchase_order,2018-06-26,634.48
WO-004392,1,purchase_order,2018-05-23,903.84
WO-004393,1,bank_transfer,2018-05-17,358.7
WO-004394,1,bank_transfer,2018-07-05,2219.04
WO-004395,1,bank_transfer,2018-06-02,414.66
WO-004395,2,bank_transfer,2018-07-09,379.96
WO-004396,1,bank_transfer,2018-06-28,1429.01
WO-004397,1,bank_transfer,2018-05-30,2794.57
WO-004398,1,bank_transfer,2018-06-17,365.57
WO-004400,1,purchase_order,2018-06-28,3029.09
WO-004401,1,corporate_card,2018-07-05,330.85
WO-004402,1,bank_transfer,2018-06-25,399.01
WO-004402,2,purchase_order,2018-08-05,265.24
WO-004403,1,corporate_card,2018-06-14,1484.74
WO-004404,1,bank_transfer,2018-07-11,869.94
WO-004404,2,bank_transfer,2018-07-31,673.58
WO-004405,1,bank_transfer,2018-06-29,2696.95
WO-004406,1,bank_transfer,2018-06-14,401.13
WO-004406,2,bank_transfer,2018-07-01,659.7
WO-004407,1,bank_transfer,2018-06-12,2260.75
WO-004408,1,bank_transfer,2018-08-03,3362.4
WO-004409,1,bank_transfer,2018-07-28,401.8
WO-004409,2,bank_transfer,2018-08-13,416.8
WO-004410,1,corporate_card,2018-06-14,716.33
WO-004411,1,corporate_card,2018-07-25,1110.67
WO-004412,1,bank_transfer,2018-05-30,381.31
WO-004412,2,purchase_order,2018-06-25,228.73
WO-004413,1,bank_transfer,2018-06-24,1642.65
WO-004413,2,bank_transfer,2018-07-16,394.5
WO-004414,1,corporate_card,2018-07-23,405.76
WO-004414,2,purchase_order,2018-08-28,269.66
WO-004415,1,purchase_order,2018-07-17,1291.12
WO-004416,1,bank_transfer,2018-07-23,1318.26
WO-004417,1,purchase_order,2018-06-22,1227.72
WO-004418,1,purchase_order,2018-05-31,1084.7
WO-004419,1,bank_transfer,2018-05-27,342.35
WO-004419,2,corporate_card,2018-06-29,472.31
WO-004420,1,purchase_order,2018-07-06,1157.59
WO-004421,1,purchase_order,2018-07-01,419.57
WO-004421,2,bank_transfer,2018-08-07,472.04
WO-004422,1,bank_transfer,2018-06-12,963.82
WO-004423,1,purchase_order,2018-06-15,1323.29
WO-004424,1,bank_transfer,2018-07-27,1478.24
WO-004425,1,bank_transfer,2018-06-19,1806.07
WO-004426,1,purchase_order,2018-06-15,1295.11
WO-004427,1,bank_transfer,2018-07-28,249.74
WO-004427,2,corporate_card,2018-08-17,546.99
WO-004428,1,purchase_order,2018-07-06,1151.03
WO-004429,1,purchase_order,2018-07-21,778.28
WO-004431,1,bank_transfer,2018-05-22,439.45
WO-004431,2,purchase_order,2018-06-15,918.62
WO-004431,3,purchase_order,2018-07-18,856.91
WO-004432,1,purchase_order,2018-06-17,1323.74
WO-004433,1,purchase_order,2018-06-29,2180.93
WO-004434,1,bank_transfer,2018-08-08,215.75
WO-004435,1,purchase_order,2018-06-18,185.15
WO-004435,2,purchase_order,2018-07-31,140.12
WO-004436,1,bank_transfer,2018-05-23,1301.54
WO-004437,1,bank_transfer,2018-06-10,1049.9
WO-004438,1,bank_transfer,2018-07-11,1732.45
WO-004439,1,bank_transfer,2018-06-30,981.94
WO-004440,1,purchase_order,2018-06-17,1468.76
WO-004442,1,purchase_order,2018-05-26,940.04
WO-004443,1,bank_transfer,2018-07-11,1700.09
WO-004444,1,bank_transfer,2018-07-03,2267.81
WO-004445,1,bank_transfer,2018-06-17,864.67
WO-004446,1,purchase_order,2018-06-02,988.89
WO-004447,1,bank_transfer,2018-07-17,782.83
WO-004448,1,bank_transfer,2018-07-04,1887.98
WO-004449,1,bank_transfer,2018-05-25,1887.4
WO-004449,2,corporate_card,2018-06-26,1568.82
WO-004450,1,bank_transfer,2018-07-05,564.8
WO-004451,1,bank_transfer,2018-07-09,3871.58
WO-004452,1,bank_transfer,2018-06-02,760.92
WO-004453,1,bank_transfer,2018-06-27,243.78
WO-004453,2,corporate_card,2018-07-25,543.97
WO-004454,1,bank_transfer,2018-06-11,469.4
WO-004455,1,bank_transfer,2018-07-22,239.85
WO-004456,1,bank_transfer,2018-07-29,472.5
WO-004457,1,purchase_order,2018-07-16,2440.38
WO-004458,1,purchase_order,2018-06-09,733.92
WO-004459,1,bank_transfer,2018-06-24,139.26
WO-004459,2,purchase_order,2018-07-18,193.6
WO-004460,1,bank_transfer,2018-08-08,734.62
WO-004461,1,bank_transfer,2018-06-23,424.98
WO-004462,1,purchase_order,2018-06-18,3130.49
WO-004465,1,corporate_card,2018-06-25,2913.3
WO-004466,1,purchase_order,2018-07-11,1366.7
WO-004467,1,bank_transfer,2018-06-02,1474.88
WO-004468,1,bank_transfer,2018-07-10,1065.45
WO-004469,1,bank_transfer,2018-06-01,351.03
WO-004470,1,bank_transfer,2018-07-04,1139.96
WO-004471,1,purchase_order,2018-06-08,1255.82
WO-004472,1,bank_transfer,2018-06-13,1309.65
WO-004473,1,corporate_card,2018-08-11,1413.97
WO-004474,1,purchase_order,2018-05-25,801.25
WO-004475,1,bank_transfer,2018-07-22,1350.97
WO-004476,1,bank_transfer,2018-07-05,1512.65
WO-004477,1,purchase_order,2018-06-09,2961.86
WO-004478,1,corporate_card,2018-08-04,1304.17
WO-004479,1,corporate_card,2018-06-25,858.94
WO-004480,1,bank_transfer,2018-05-25,940.36
WO-004480,2,purchase_order,2018-06-13,1014.64
WO-004481,1,bank_transfer,2018-07-09,549.08
WO-004481,2,purchase_order,2018-08-16,415.06
WO-004482,1,bank_transfer,2018-07-18,238.56
WO-004482,2,purchase_order,2018-08-19,526.65
WO-004483,1,purchase_order,2018-07-05,866.6
WO-004484,1,bank_transfer,2018-07-31,363.78
WO-004485,1,bank_transfer,2018-06-17,2041.92
WO-004485,2,bank_transfer,2018-07-19,587.73
WO-004486,1,bank_transfer,2018-07-06,721.39
WO-004487,1,purchase_order,2018-07-10,4632.09
WO-004488,1,purchase_order,2018-07-12,874.74
WO-004489,1,purchase_order,2018-07-03,601.4
WO-004490,1,purchase_order,2018-07-03,432.48
WO-004491,1,purchase_order,2018-06-28,206.84
WO-004491,2,purchase_order,2018-07-29,228.96
WO-004492,1,purchase_order,2018-08-01,1817.07
WO-004493,1,purchase_order,2018-07-17,850.13
WO-004494,1,bank_transfer,2018-05-30,231.62
WO-004494,2,bank_transfer,2018-06-28,624.67
WO-004494,3,purchase_order,2018-07-14,350.48
WO-004495,1,bank_transfer,2018-06-11,1343.43
WO-004495,2,bank_transfer,2018-07-14,653.55
WO-004496,1,bank_transfer,2018-07-19,912.48
WO-004497,1,purchase_order,2018-06-24,2252.43
WO-004498,1,bank_transfer,2018-06-15,522.94
WO-004498,2,bank_transfer,2018-07-03,173.7
WO-004499,1,purchase_order,2018-07-31,903.12
WO-004500,1,bank_transfer,2018-07-01,1143.88
WO-004500,2,bank_transfer,2018-07-29,1485.03
WO-004501,1,corporate_card,2018-06-11,673.11
WO-004501,2,bank_transfer,2018-07-04,393.02
WO-004502,1,bank_transfer,2018-06-07,134.63
WO-004502,2,bank_transfer,2018-07-21,311.46
WO-004503,1,bank_transfer,2018-06-03,1003.64
WO-004504,1,bank_transfer,2018-07-03,380.56
WO-004506,1,purchase_order,2018-07-01,3840.91
WO-004507,1,bank_transfer,2018-07-21,707.52
WO-004508,1,purchase_order,2018-06-18,672.49
WO-004509,1,bank_transfer,2018-07-06,2421.36
WO-004510,1,corporate_card,2018-07-06,162.13
WO-004510,2,bank_transfer,2018-08-09,490.97
WO-004511,1,bank_transfer,2018-06-24,356.21
WO-004511,2,bank_transfer,2018-07-24,751.56
WO-004512,1,bank_transfer,2018-06-11,493.48
WO-004513,1,purchase_order,2018-07-26,442.67
WO-004513,2,purchase_order,2018-08-19,301.74
WO-004514,1,purchase_order,2018-08-03,3925.04
WO-004515,1,purchase_order,2018-07-26,730.46
WO-004516,1,purchase_order,2018-08-12,2096.73
WO-004517,1,bank_transfer,2018-07-17,687.92
WO-004518,1,bank_transfer,2018-06-19,410.83
WO-004519,1,bank_transfer,2018-06-13,650.92
WO-004520,1,bank_transfer,2018-07-09,950.47
WO-004521,1,bank_transfer,2018-07-15,95.62
WO-004521,2,bank_transfer,2018-08-26,108.58
WO-004521,3,purchase_order,2018-09-29,268.93
WO-004522,1,bank_transfer,2018-06-11,1967.63
WO-004523,1,bank_transfer,2018-07-25,1098.39
WO-004523,2,bank_transfer,2018-08-25,337.56
WO-004524,1,bank_transfer,2018-07-02,2259.66
WO-004525,1,purchase_order,2018-07-07,528.19
WO-004525,2,purchase_order,2018-07-29,465.79
WO-004526,1,bank_transfer,2018-07-28,1948.25
WO-004527,1,corporate_card,2018-08-26,1544.55
WO-004528,1,purchase_order,2018-07-20,458.41
WO-004528,2,bank_transfer,2018-09-02,1363.4
WO-004529,1,bank_transfer,2018-06-16,158.66
WO-004529,2,bank_transfer,2018-07-22,607.27
WO-004530,1,bank_transfer,2018-07-24,1154.01
WO-004531,1,bank_transfer,2018-06-06,1017.81
WO-004531,2,bank_transfer,2018-07-19,556.2
WO-004532,1,corporate_card,2018-07-21,1403.24
WO-004533,1,bank_transfer,2018-07-16,205.71
WO-004533,2,bank_transfer,2018-08-02,3044.15
WO-004534,1,bank_transfer,2018-07-19,383.75
WO-004535,1,purchase_order,2018-07-14,1103.31
WO-004536,1,bank_transfer,2018-07-18,777.55
WO-004537,1,bank_transfer,2018-07-19,504.18
WO-004537,2,bank_transfer,2018-08-31,380.54
WO-004538,1,corporate_card,2018-06-08,3418.13
WO-004540,1,purchase_order,2018-07-24,1490.67
WO-004542,1,bank_transfer,2018-07-27,1696.74
WO-004543,1,purchase_order,2018-07-05,1545.57
WO-004544,1,corporate_card,2018-07-31,1179.47
WO-004545,1,bank_transfer,2018-07-17,1291.14
WO-004545,2,purchase_order,2018-08-22,1211.36
WO-004546,1,bank_transfer,2018-06-28,1331.54
WO-004547,1,bank_transfer,2018-06-18,294.48
WO-004548,1,purchase_order,2018-06-04,1261.45
WO-004548,2,purchase_order,2018-06-23,2792.5
WO-004549,1,bank_transfer,2018-06-08,3045.06
WO-004550,1,bank_transfer,2018-07-11,1888.81
WO-004551,1,bank_transfer,2018-07-05,580.55
WO-004552,1,corporate_card,2018-07-09,775.12
WO-004553,1,bank_transfer,2018-07-14,444.53
WO-004553,2,bank_transfer,2018-08-02,112.58
WO-004554,1,bank_transfer,2018-07-23,1133.8
WO-004555,1,bank_transfer,2018-06-28,2258.8
WO-004556,1,bank_transfer,2018-07-15,698.67
WO-004557,1,bank_transfer,2018-07-05,1687.8
WO-004558,1,corporate_card,2018-07-16,800.3
WO-004559,1,corporate_card,2018-06-27,397.51
WO-004560,1,corporate_card,2018-08-05,1056.2
WO-004561,1,purchase_order,2018-06-17,749.63
WO-004562,1,bank_transfer,2018-07-16,507.38
WO-004562,2,corporate_card,2018-07-31,278.52
WO-004563,1,bank_transfer,2018-07-18,696.68
WO-004564,1,bank_transfer,2018-07-14,612.28
WO-004565,1,bank_transfer,2018-06-26,338.1
WO-004566,1,bank_transfer,2018-07-21,2409.27
WO-004567,1,bank_transfer,2018-07-02,263.49
WO-004567,2,bank_transfer,2018-08-11,377.76
WO-004568,1,bank_transfer,2018-06-29,1281.16
WO-004569,1,bank_transfer,2018-06-28,1137.0
WO-004570,1,corporate_card,2018-07-11,1176.32
WO-004571,1,corporate_card,2018-07-02,1535.44
WO-004572,1,corporate_card,2018-06-29,666.26
WO-004574,1,purchase_order,2018-08-05,726.37
WO-004575,1,bank_transfer,2018-08-04,592.83
WO-004576,1,purchase_order,2018-07-12,758.9
WO-004578,1,purchase_order,2018-06-22,453.41
WO-004578,2,bank_transfer,2018-07-08,875.9
WO-004578,3,purchase_order,2018-08-05,512.43
WO-004579,1,bank_transfer,2018-08-03,962.41
WO-004580,1,bank_transfer,2018-07-06,190.43
WO-004580,2,purchase_order,2018-08-14,197.33
WO-004581,1,bank_transfer,2018-06-30,2515.56
WO-004582,1,bank_transfer,2018-06-14,1002.49
WO-004582,2,bank_transfer,2018-06-30,1264.84
WO-004583,1,purchase_order,2018-07-24,687.57
WO-004583,2,purchase_order,2018-08-27,1166.97
WO-004584,1,bank_transfer,2018-06-19,1274.11
WO-004584,2,bank_transfer,2018-07-21,373.2
WO-004585,1,bank_transfer,2018-07-28,456.35
WO-004586,1,bank_transfer,2018-07-13,218.02
WO-004586,2,bank_transfer,2018-08-10,549.56
WO-004587,1,bank_transfer,2018-07-17,1945.52
WO-004588,1,purchase_order,2018-07-08,605.79
WO-004589,1,bank_transfer,2018-07-01,932.66
WO-004590,1,bank_transfer,2018-07-20,938.31
WO-004591,1,corporate_card,2018-08-05,628.28
WO-004591,2,bank_transfer,2018-09-05,343.21
WO-004592,1,purchase_order,2018-07-08,865.32
WO-004593,1,bank_transfer,2018-07-15,2034.19
WO-004594,1,bank_transfer,2018-06-14,435.6
WO-004594,2,bank_transfer,2018-07-21,240.79
WO-004595,1,purchase_order,2018-07-07,809.88
WO-004596,1,purchase_order,2018-08-04,360.38
WO-004596,2,bank_transfer,2018-08-23,46.18
WO-004597,1,purchase_order,2018-06-12,611.94
WO-004598,1,bank_transfer,2018-08-11,839.78
WO-004599,1,bank_transfer,2018-07-09,870.67
WO-004600,1,bank_transfer,2018-06-14,643.31
WO-004601,1,bank_transfer,2018-08-04,502.73
WO-004602,1,bank_transfer,2018-07-06,1018.7
WO-004604,1,bank_transfer,2018-07-29,933.03
WO-004605,1,bank_transfer,2018-07-05,318.47
WO-004606,1,bank_transfer,2018-08-01,707.16
WO-004606,2,bank_transfer,2018-08-21,837.98
WO-004607,1,bank_transfer,2018-06-11,823.46
WO-004608,1,corporate_card,2018-06-15,467.11
WO-004609,1,corporate_card,2018-08-02,364.45
WO-004609,2,bank_transfer,2018-08-22,814.48
WO-004609,3,purchase_order,2018-10-01,780.4
WO-004610,1,purchase_order,2018-07-24,670.96
